"","alt","choice","price","mincost","extras","network","sms","design","complexity"
"5146",2,1,100,135,"games","KPNVodafone",0.17,"trendy","yes"
"5147",1,0,135,170,"camera","other",0.23,"trendy","no"
"5148",2,1,100,135,"games","KPNVodafone",0.17,"trendy","yes"
"5149",1,0,135,170,"camera","other",0.23,"trendy","no"
"5150",2,1,100,135,"games","KPNVodafone",0.17,"trendy","yes"
"5151",1,0,135,170,"camera","other",0.23,"trendy","no"
"5152",2,1,100,135,"games","KPNVodafone",0.17,"trendy","yes"
"5153",1,0,135,170,"camera","other",0.23,"trendy","no"
"5154",2,1,100,135,"games","KPNVodafone",0.17,"trendy","yes"
"5155",1,1,135,100,"games","other",0.23,"trendy","no"
"5156",2,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"5157",1,1,135,100,"games","other",0.23,"trendy","no"
"5158",2,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"5159",1,1,135,100,"games","other",0.23,"trendy","no"
"5160",2,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"5161",1,1,135,100,"games","other",0.23,"trendy","no"
"5162",2,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"5163",1,1,135,100,"games","other",0.23,"trendy","no"
"5164",2,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"5165",1,1,135,100,"games","other",0.23,"trendy","no"
"5166",2,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"5167",1,1,135,100,"games","other",0.23,"trendy","no"
"5168",2,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"5169",1,1,135,100,"games","other",0.23,"trendy","no"
"5170",2,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"5171",1,1,135,100,"games","other",0.23,"trendy","no"
"5172",2,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"5173",1,1,135,100,"games","other",0.23,"trendy","no"
"5174",2,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"5175",1,1,135,100,"games","other",0.23,"trendy","no"
"5176",2,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"5177",1,1,135,100,"games","other",0.23,"trendy","no"
"5178",2,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"5179",1,1,135,100,"games","other",0.23,"trendy","no"
"5180",2,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"5181",1,1,135,100,"games","other",0.23,"trendy","no"
"5182",2,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"5183",1,1,135,100,"games","other",0.23,"trendy","no"
"5184",2,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"5185",1,1,135,100,"games","other",0.23,"trendy","no"
"5186",2,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"5187",1,1,135,100,"games","other",0.23,"trendy","no"
"5188",2,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"5189",1,1,135,100,"games","other",0.23,"trendy","no"
"5190",2,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"5191",1,1,135,100,"games","other",0.23,"trendy","no"
"5192",2,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"5193",1,1,135,100,"games","other",0.23,"trendy","no"
"5194",2,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"5195",1,1,135,100,"games","other",0.23,"trendy","no"
"5196",2,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"5197",1,1,135,100,"games","other",0.23,"trendy","no"
"5198",2,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"5199",1,1,135,100,"games","other",0.23,"trendy","no"
"5200",2,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"5201",1,1,135,100,"games","other",0.23,"trendy","no"
"5202",2,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"5203",1,1,135,100,"games","other",0.23,"trendy","no"
"5204",2,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"5205",1,1,135,100,"games","other",0.23,"trendy","no"
"5206",2,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"5207",1,1,135,100,"games","other",0.23,"trendy","no"
"5208",2,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"5209",1,0,135,100,"games","other",0.23,"trendy","no"
"5210",2,1,170,135,"internet","KPNVodafone",0.17,"basic","no"
"5211",1,0,135,100,"games","other",0.23,"trendy","no"
"5212",2,1,170,135,"internet","KPNVodafone",0.17,"basic","no"
"5213",1,0,135,100,"games","other",0.23,"trendy","no"
"5214",2,1,170,135,"internet","KPNVodafone",0.17,"basic","no"
"5215",1,0,135,100,"games","other",0.23,"trendy","no"
"5216",2,1,170,135,"internet","KPNVodafone",0.17,"basic","no"
"5217",1,0,135,100,"games","other",0.23,"trendy","no"
"5218",2,1,170,135,"internet","KPNVodafone",0.17,"basic","no"
"5219",1,0,135,100,"games","other",0.23,"trendy","no"
"5220",2,1,170,135,"internet","KPNVodafone",0.17,"basic","no"
"5221",1,0,135,100,"games","other",0.23,"trendy","no"
"5222",2,1,170,135,"internet","KPNVodafone",0.17,"basic","no"
"5223",1,0,135,100,"games","other",0.23,"trendy","no"
"5224",2,1,170,135,"internet","KPNVodafone",0.17,"basic","no"
"5225",1,0,135,100,"games","other",0.23,"trendy","no"
"5226",2,1,170,135,"internet","KPNVodafone",0.17,"basic","no"
"5227",1,0,135,100,"games","other",0.23,"trendy","no"
"5228",2,1,170,135,"internet","KPNVodafone",0.17,"basic","no"
"5229",1,1,170,100,"camera","other",0.17,"trendy","no"
"5230",2,0,100,170,"internet","KPNVodafone",0.23,"basic","no"
"5231",1,1,170,100,"camera","other",0.17,"trendy","no"
"5232",2,0,100,170,"internet","KPNVodafone",0.23,"basic","no"
"5233",1,1,170,100,"camera","other",0.17,"trendy","no"
"5234",2,0,100,170,"internet","KPNVodafone",0.23,"basic","no"
"5235",1,1,170,100,"camera","other",0.17,"trendy","no"
"5236",2,0,100,170,"internet","KPNVodafone",0.23,"basic","no"
"5237",1,1,170,100,"camera","other",0.17,"trendy","no"
"5238",2,0,100,170,"internet","KPNVodafone",0.23,"basic","no"
"5239",1,1,170,100,"camera","other",0.17,"trendy","no"
"5240",2,0,100,170,"internet","KPNVodafone",0.23,"basic","no"
"5241",1,1,170,100,"camera","other",0.17,"trendy","no"
"5242",2,0,100,170,"internet","KPNVodafone",0.23,"basic","no"
"5243",1,1,170,100,"camera","other",0.17,"trendy","no"
"5244",2,0,100,170,"internet","KPNVodafone",0.23,"basic","no"
"5245",1,1,170,100,"camera","other",0.17,"trendy","no"
"5246",2,0,100,170,"internet","KPNVodafone",0.23,"basic","no"
"5247",1,1,170,100,"camera","other",0.17,"trendy","no"
"5248",2,0,100,170,"internet","KPNVodafone",0.23,"basic","no"
"5249",1,1,170,100,"camera","other",0.17,"trendy","no"
"5250",2,0,100,170,"internet","KPNVodafone",0.23,"basic","no"
"5251",1,1,170,100,"camera","other",0.17,"trendy","no"
"5252",2,0,100,170,"internet","KPNVodafone",0.23,"basic","no"
"5253",1,1,170,100,"camera","other",0.17,"trendy","no"
"5254",2,0,100,170,"internet","KPNVodafone",0.23,"basic","no"
"5255",1,1,170,100,"camera","other",0.17,"trendy","no"
"5256",2,0,100,170,"internet","KPNVodafone",0.23,"basic","no"
"5257",1,1,170,100,"camera","other",0.17,"trendy","no"
"5258",2,0,100,170,"internet","KPNVodafone",0.23,"basic","no"
"5259",1,1,170,100,"camera","other",0.17,"trendy","no"
"5260",2,0,100,170,"internet","KPNVodafone",0.23,"basic","no"
"5261",1,1,170,100,"camera","other",0.17,"trendy","no"
"5262",2,0,100,170,"internet","KPNVodafone",0.23,"basic","no"
"5263",1,1,170,100,"camera","other",0.17,"trendy","no"
"5264",2,0,100,170,"internet","KPNVodafone",0.23,"basic","no"
"5265",1,1,170,100,"camera","other",0.17,"trendy","no"
"5266",2,0,100,170,"internet","KPNVodafone",0.23,"basic","no"
"5267",1,0,170,100,"camera","other",0.17,"trendy","no"
"5268",2,1,100,170,"internet","KPNVodafone",0.23,"basic","no"
"5269",1,0,170,100,"camera","other",0.17,"trendy","no"
"5270",2,1,100,170,"internet","KPNVodafone",0.23,"basic","no"
"5271",1,0,170,100,"camera","other",0.17,"trendy","no"
"5272",2,1,100,170,"internet","KPNVodafone",0.23,"basic","no"
"5273",1,0,170,100,"camera","other",0.17,"trendy","no"
"5274",2,1,100,170,"internet","KPNVodafone",0.23,"basic","no"
"5275",1,0,170,100,"camera","other",0.17,"trendy","no"
"5276",2,1,100,170,"internet","KPNVodafone",0.23,"basic","no"
"5277",1,0,170,100,"camera","other",0.17,"trendy","no"
"5278",2,1,100,170,"internet","KPNVodafone",0.23,"basic","no"
"5279",1,0,170,100,"camera","other",0.17,"trendy","no"
"5280",2,1,100,170,"internet","KPNVodafone",0.23,"basic","no"
"5281",1,0,170,100,"camera","other",0.17,"trendy","no"
"5282",2,1,100,170,"internet","KPNVodafone",0.23,"basic","no"
"5283",1,0,170,100,"camera","other",0.17,"trendy","no"
"5284",2,1,100,170,"internet","KPNVodafone",0.23,"basic","no"
"5285",1,0,170,100,"camera","other",0.17,"trendy","no"
"5286",2,1,100,170,"internet","KPNVodafone",0.23,"basic","no"
"5287",1,0,170,100,"camera","other",0.17,"trendy","no"
"5288",2,1,100,170,"internet","KPNVodafone",0.23,"basic","no"
"5289",1,0,170,100,"camera","other",0.17,"trendy","no"
"5290",2,1,100,170,"internet","KPNVodafone",0.23,"basic","no"
"5291",1,0,170,100,"camera","other",0.17,"trendy","no"
"5292",2,1,100,170,"internet","KPNVodafone",0.23,"basic","no"
"5293",1,0,170,100,"camera","other",0.17,"trendy","no"
"5294",2,1,100,170,"internet","KPNVodafone",0.23,"basic","no"
"5295",1,0,170,100,"camera","other",0.17,"trendy","no"
"5296",2,1,100,170,"internet","KPNVodafone",0.23,"basic","no"
"5297",1,0,170,100,"camera","other",0.17,"trendy","no"
"5298",2,1,100,170,"internet","KPNVodafone",0.23,"basic","no"
"5299",1,0,170,100,"camera","other",0.17,"trendy","no"
"5300",2,1,100,170,"internet","KPNVodafone",0.23,"basic","no"
"5301",1,0,170,100,"camera","other",0.17,"trendy","no"
"5302",2,1,100,170,"internet","KPNVodafone",0.23,"basic","no"
"5303",1,1,170,100,"camera","KPNVodafone",0.23,"trendy","no"
"5304",2,0,100,135,"internet","other",0.17,"basic","no"
"5305",1,1,170,100,"camera","KPNVodafone",0.23,"trendy","no"
"5306",2,0,100,135,"internet","other",0.17,"basic","no"
"5307",1,1,170,100,"camera","KPNVodafone",0.23,"trendy","no"
"5308",2,0,100,135,"internet","other",0.17,"basic","no"
"5309",1,1,170,100,"camera","KPNVodafone",0.23,"trendy","no"
"5310",2,0,100,135,"internet","other",0.17,"basic","no"
"5311",1,1,170,100,"camera","KPNVodafone",0.23,"trendy","no"
"5312",2,0,100,135,"internet","other",0.17,"basic","no"
"5313",1,1,170,100,"camera","KPNVodafone",0.23,"trendy","no"
"5314",2,0,100,135,"internet","other",0.17,"basic","no"
"5315",1,1,170,100,"camera","KPNVodafone",0.23,"trendy","no"
"5316",2,0,100,135,"internet","other",0.17,"basic","no"
"5317",1,1,170,100,"camera","KPNVodafone",0.23,"trendy","no"
"5318",2,0,100,135,"internet","other",0.17,"basic","no"
"5319",1,1,170,100,"camera","KPNVodafone",0.23,"trendy","no"
"5320",2,0,100,135,"internet","other",0.17,"basic","no"
"5321",1,1,170,100,"camera","KPNVodafone",0.23,"trendy","no"
"5322",2,0,100,135,"internet","other",0.17,"basic","no"
"5323",1,1,170,100,"camera","KPNVodafone",0.23,"trendy","no"
"5324",2,0,100,135,"internet","other",0.17,"basic","no"
"5325",1,1,170,100,"camera","KPNVodafone",0.23,"trendy","no"
"5326",2,0,100,135,"internet","other",0.17,"basic","no"
"5327",1,1,170,100,"camera","KPNVodafone",0.23,"trendy","no"
"5328",2,0,100,135,"internet","other",0.17,"basic","no"
"5329",1,1,170,100,"camera","KPNVodafone",0.23,"trendy","no"
"5330",2,0,100,135,"internet","other",0.17,"basic","no"
"5331",1,1,170,100,"camera","KPNVodafone",0.23,"trendy","no"
"5332",2,0,100,135,"internet","other",0.17,"basic","no"
"5333",1,1,170,100,"camera","KPNVodafone",0.23,"trendy","no"
"5334",2,0,100,135,"internet","other",0.17,"basic","no"
"5335",1,1,170,100,"camera","KPNVodafone",0.23,"trendy","no"
"5336",2,0,100,135,"internet","other",0.17,"basic","no"
"5337",1,1,170,100,"camera","KPNVodafone",0.23,"trendy","no"
"5338",2,0,100,135,"internet","other",0.17,"basic","no"
"5339",1,1,170,100,"camera","KPNVodafone",0.23,"trendy","no"
"5340",2,0,100,135,"internet","other",0.17,"basic","no"
"5341",1,1,170,100,"camera","KPNVodafone",0.23,"trendy","no"
"5342",2,0,100,135,"internet","other",0.17,"basic","no"
"5343",1,1,170,100,"camera","KPNVodafone",0.23,"trendy","no"
"5344",2,0,100,135,"internet","other",0.17,"basic","no"
"5345",1,1,170,100,"camera","KPNVodafone",0.23,"trendy","no"
"5346",2,0,100,135,"internet","other",0.17,"basic","no"
"5347",1,1,170,100,"camera","KPNVodafone",0.23,"trendy","no"
"5348",2,0,100,135,"internet","other",0.17,"basic","no"
"5349",1,0,170,100,"camera","KPNVodafone",0.23,"trendy","no"
"5350",2,1,100,135,"internet","other",0.17,"basic","no"
"5351",1,0,170,100,"camera","KPNVodafone",0.23,"trendy","no"
"5352",2,1,100,135,"internet","other",0.17,"basic","no"
"5353",1,0,170,100,"camera","KPNVodafone",0.23,"trendy","no"
"5354",2,1,100,135,"internet","other",0.17,"basic","no"
"5355",1,0,170,100,"camera","KPNVodafone",0.23,"trendy","no"
"5356",2,1,100,135,"internet","other",0.17,"basic","no"
"5357",1,0,170,100,"camera","KPNVodafone",0.23,"trendy","no"
"5358",2,1,100,135,"internet","other",0.17,"basic","no"
"5359",1,0,170,100,"camera","KPNVodafone",0.23,"trendy","no"
"5360",2,1,100,135,"internet","other",0.17,"basic","no"
"5361",1,0,170,100,"camera","KPNVodafone",0.23,"trendy","no"
"5362",2,1,100,135,"internet","other",0.17,"basic","no"
"5363",1,0,170,100,"camera","KPNVodafone",0.23,"trendy","no"
"5364",2,1,100,135,"internet","other",0.17,"basic","no"
"5365",1,0,170,100,"camera","KPNVodafone",0.23,"trendy","no"
"5366",2,1,100,135,"internet","other",0.17,"basic","no"
"5367",1,0,170,100,"camera","KPNVodafone",0.23,"trendy","no"
"5368",2,1,100,135,"internet","other",0.17,"basic","no"
"5369",1,0,170,100,"camera","KPNVodafone",0.23,"trendy","no"
"5370",2,1,100,135,"internet","other",0.17,"basic","no"
"5371",1,0,170,100,"camera","KPNVodafone",0.23,"trendy","no"
"5372",2,1,100,135,"internet","other",0.17,"basic","no"
"5373",1,0,170,100,"camera","KPNVodafone",0.23,"trendy","no"
"5374",2,1,100,135,"internet","other",0.17,"basic","no"
"5375",1,0,170,100,"camera","KPNVodafone",0.23,"trendy","no"
"5376",2,1,100,135,"internet","other",0.17,"basic","no"
"5377",1,1,135,135,"internet","other",0.23,"basic","no"
"5378",2,0,100,170,"games","KPNVodafone",0.17,"trendy","no"
"5379",1,1,135,135,"internet","other",0.23,"basic","no"
"5380",2,0,100,170,"games","KPNVodafone",0.17,"trendy","no"
"5381",1,1,135,135,"internet","other",0.23,"basic","no"
"5382",2,0,100,170,"games","KPNVodafone",0.17,"trendy","no"
"5383",1,1,135,135,"internet","other",0.23,"basic","no"
"5384",2,0,100,170,"games","KPNVodafone",0.17,"trendy","no"
"5385",1,1,135,135,"internet","other",0.23,"basic","no"
"5386",2,0,100,170,"games","KPNVodafone",0.17,"trendy","no"
"5387",1,1,135,135,"internet","other",0.23,"basic","no"
"5388",2,0,100,170,"games","KPNVodafone",0.17,"trendy","no"
"5389",1,1,135,135,"internet","other",0.23,"basic","no"
"5390",2,0,100,170,"games","KPNVodafone",0.17,"trendy","no"
"5391",1,1,135,135,"internet","other",0.23,"basic","no"
"5392",2,0,100,170,"games","KPNVodafone",0.17,"trendy","no"
"5393",1,1,135,135,"internet","other",0.23,"basic","no"
"5394",2,0,100,170,"games","KPNVodafone",0.17,"trendy","no"
"5395",1,1,135,135,"internet","other",0.23,"basic","no"
"5396",2,0,100,170,"games","KPNVodafone",0.17,"trendy","no"
"5397",1,1,135,135,"internet","other",0.23,"basic","no"
"5398",2,0,100,170,"games","KPNVodafone",0.17,"trendy","no"
"5399",1,0,135,135,"internet","other",0.23,"basic","no"
"5400",2,1,100,170,"games","KPNVodafone",0.17,"trendy","no"
"5401",1,0,135,135,"internet","other",0.23,"basic","no"
"5402",2,1,100,170,"games","KPNVodafone",0.17,"trendy","no"
"5403",1,0,135,135,"internet","other",0.23,"basic","no"
"5404",2,1,100,170,"games","KPNVodafone",0.17,"trendy","no"
"5405",1,0,135,135,"internet","other",0.23,"basic","no"
"5406",2,1,100,170,"games","KPNVodafone",0.17,"trendy","no"
"5407",1,0,135,135,"internet","other",0.23,"basic","no"
"5408",2,1,100,170,"games","KPNVodafone",0.17,"trendy","no"
"5409",1,0,135,135,"internet","other",0.23,"basic","no"
"5410",2,1,100,170,"games","KPNVodafone",0.17,"trendy","no"
"5411",1,0,135,135,"internet","other",0.23,"basic","no"
"5412",2,1,100,170,"games","KPNVodafone",0.17,"trendy","no"
"5413",1,0,135,135,"internet","other",0.23,"basic","no"
"5414",2,1,100,170,"games","KPNVodafone",0.17,"trendy","no"
"5415",1,0,135,135,"internet","other",0.23,"basic","no"
"5416",2,1,100,170,"games","KPNVodafone",0.17,"trendy","no"
"5417",1,0,135,135,"internet","other",0.23,"basic","no"
"5418",2,1,100,170,"games","KPNVodafone",0.17,"trendy","no"
"5419",1,0,135,135,"internet","other",0.23,"basic","no"
"5420",2,1,100,170,"games","KPNVodafone",0.17,"trendy","no"
"5421",1,0,135,135,"internet","other",0.23,"basic","no"
"5422",2,1,100,170,"games","KPNVodafone",0.17,"trendy","no"
"5423",1,0,135,135,"internet","other",0.23,"basic","no"
"5424",2,1,100,170,"games","KPNVodafone",0.17,"trendy","no"
"5425",1,0,135,135,"internet","other",0.23,"basic","no"
"5426",2,1,100,170,"games","KPNVodafone",0.17,"trendy","no"
"5427",1,0,135,135,"internet","other",0.23,"basic","no"
"5428",2,1,100,170,"games","KPNVodafone",0.17,"trendy","no"
"5429",1,0,135,135,"internet","other",0.23,"basic","no"
"5430",2,1,100,170,"games","KPNVodafone",0.17,"trendy","no"
"5431",1,0,135,135,"internet","other",0.23,"basic","no"
"5432",2,1,100,170,"games","KPNVodafone",0.17,"trendy","no"
"5433",1,0,135,135,"internet","other",0.23,"basic","no"
"5434",2,1,100,170,"games","KPNVodafone",0.17,"trendy","no"
"5435",1,0,135,135,"internet","other",0.23,"basic","no"
"5436",2,1,100,170,"games","KPNVodafone",0.17,"trendy","no"
"5437",1,0,135,135,"internet","other",0.23,"basic","no"
"5438",2,1,100,170,"games","KPNVodafone",0.17,"trendy","no"
"5439",1,0,135,135,"internet","other",0.23,"basic","no"
"5440",2,1,100,170,"games","KPNVodafone",0.17,"trendy","no"
"5441",1,0,135,135,"internet","other",0.23,"basic","no"
"5442",2,1,100,170,"games","KPNVodafone",0.17,"trendy","no"
"5443",1,0,135,135,"internet","other",0.23,"basic","no"
"5444",2,1,100,170,"games","KPNVodafone",0.17,"trendy","no"
"5445",1,0,135,135,"internet","other",0.23,"basic","no"
"5446",2,1,100,170,"games","KPNVodafone",0.17,"trendy","no"
"5447",1,1,170,100,"games","KPNVodafone",0.17,"trendy","no"
"5448",2,0,135,170,"internet","other",0.23,"trendy","no"
"5449",1,1,170,100,"games","KPNVodafone",0.17,"trendy","no"
"5450",2,0,135,170,"internet","other",0.23,"trendy","no"
"5451",1,1,170,100,"games","KPNVodafone",0.17,"trendy","no"
"5452",2,0,135,170,"internet","other",0.23,"trendy","no"
"5453",1,1,170,100,"games","KPNVodafone",0.17,"trendy","no"
"5454",2,0,135,170,"internet","other",0.23,"trendy","no"
"5455",1,1,170,100,"games","KPNVodafone",0.17,"trendy","no"
"5456",2,0,135,170,"internet","other",0.23,"trendy","no"
"5457",1,1,170,100,"games","KPNVodafone",0.17,"trendy","no"
"5458",2,0,135,170,"internet","other",0.23,"trendy","no"
"5459",1,1,170,100,"games","KPNVodafone",0.17,"trendy","no"
"5460",2,0,135,170,"internet","other",0.23,"trendy","no"
"5461",1,1,170,100,"games","KPNVodafone",0.17,"trendy","no"
"5462",2,0,135,170,"internet","other",0.23,"trendy","no"
"5463",1,1,170,100,"games","KPNVodafone",0.17,"trendy","no"
"5464",2,0,135,170,"internet","other",0.23,"trendy","no"
"5465",1,1,170,100,"games","KPNVodafone",0.17,"trendy","no"
"5466",2,0,135,170,"internet","other",0.23,"trendy","no"
"5467",1,1,170,100,"games","KPNVodafone",0.17,"trendy","no"
"5468",2,0,135,170,"internet","other",0.23,"trendy","no"
"5469",1,1,170,100,"games","KPNVodafone",0.17,"trendy","no"
"5470",2,0,135,170,"internet","other",0.23,"trendy","no"
"5471",1,1,170,100,"games","KPNVodafone",0.17,"trendy","no"
"5472",2,0,135,170,"internet","other",0.23,"trendy","no"
"5473",1,1,170,100,"games","KPNVodafone",0.17,"trendy","no"
"5474",2,0,135,170,"internet","other",0.23,"trendy","no"
"5475",1,1,170,100,"games","KPNVodafone",0.17,"trendy","no"
"5476",2,0,135,170,"internet","other",0.23,"trendy","no"
"5477",1,1,170,100,"games","KPNVodafone",0.17,"trendy","no"
"5478",2,0,135,170,"internet","other",0.23,"trendy","no"
"5479",1,1,170,100,"games","KPNVodafone",0.17,"trendy","no"
"5480",2,0,135,170,"internet","other",0.23,"trendy","no"
"5481",1,1,170,100,"games","KPNVodafone",0.17,"trendy","no"
"5482",2,0,135,170,"internet","other",0.23,"trendy","no"
"5483",1,1,170,100,"games","KPNVodafone",0.17,"trendy","no"
"5484",2,0,135,170,"internet","other",0.23,"trendy","no"
"5485",1,1,170,100,"games","KPNVodafone",0.17,"trendy","no"
"5486",2,0,135,170,"internet","other",0.23,"trendy","no"
"5487",1,1,170,100,"games","KPNVodafone",0.17,"trendy","no"
"5488",2,0,135,170,"internet","other",0.23,"trendy","no"
"5489",1,1,170,100,"games","KPNVodafone",0.17,"trendy","no"
"5490",2,0,135,170,"internet","other",0.23,"trendy","no"
"5491",1,1,170,100,"games","KPNVodafone",0.17,"trendy","no"
